Date,Time,Location,Ride Request,Available Vehicles,Completed Rides,Cancelled Rides,Average Wait Time,Surge Multiplier
2026-02-05,14:00,Velachery,83,199,76,7,3.7,1.0
2026-02-05,14:00,Guindy,73,89,68,5,3.6,1.0
2026-02-05,14:00,OMR,110,88,101,9,4.3,1.2
2026-02-05,14:00,Tambaram,101,91,89,12,4.4,1.3
2026-02-05,14:00,Porur,115,154,91,24,6.3,1.0
2026-02-05,14:00,Egmore,103,82,87,16,3.6,1.1
2026-02-05,16:00,Chennai Central,134,139,105,29,5.5,1.0
2026-02-05,16:00,T Nagar,218,179,180,38,6.9,1.1
2026-02-05,16:00,Anna Nagar,152,149,131,21,6.1,1.1
2026-02-05,16:00,Adyar,87,100,81,6,3.1,1.0
2026-02-05,16:00,Velachery,98,148,81,17,4.9,1.0
2026-02-05,16:00,Guindy,160,87,150,10,8.1,1.6
2026-02-05,16:00,OMR,102,113,79,23,5.4,1.0
2026-02-05,16:00,Tambaram,155,166,121,34,5.6,1.1
2026-02-05,16:00,Porur,110,169,96,14,5.9,1.0
2026-02-05,16:00,Egmore,133,86,118,15,5.2,1.3
2026-02-05,18:00,Chennai Central,240,151,198,42,6.9,1.3
2026-02-05,18:00,T Nagar,236,142,189,47,8.0,1.3
2026-02-05,18:00,Anna Nagar,149,128,123,26,3.9,1.3
2026-02-05,18:00,Adyar,234,133,210,24,8.1,1.6
2026-02-05,18:00,Velachery,248,131,206,42,6.5,1.6
2026-02-05,18:00,Guindy,256,135,216,40,7.0,1.6
2026-02-05,18:00,OMR,245,88,211,34,8.7,2.0
2026-02-05,18:00,Tambaram,154,137,124,30,5.7,1.1
2026-02-05,18:00,Porur,198,133,165,33,7.6,1.2
2026-02-05,18:00,Egmore,256,133,215,41,8.8,1.3
2026-02-05,20:00,Chennai Central,176,148,157,19,6.8,1.2
2026-02-05,20:00,T Nagar,301,82,247,54,10.3,1.8
2026-02-05,20:00,Anna Nagar,252,132,218,34,6.1,1.5
2026-02-05,20:00,Adyar,230,98,211,19,9.2,1.8
2026-02-05,20:00,Velachery,294,153,255,39,7.8,1.3
2026-02-05,20:00,Guindy,210,97,169,41,7.4,1.8
2026-02-05,20:00,OMR,254,91,200,54,8.8,2.0
2026-02-05,20:00,Tambaram,222,123,208,14,5.9,1.6
2026-02-05,20:00,Porur,190,140,179,11,7.2,1.1
2026-02-05,20:00,Egmore,170,153,140,30,5.5,1.1
2026-02-06,06:00,Chennai Central,187,116,167,20,6.7,1.3
2026-02-06,06:00,T Nagar,195,182,166,29,5.9,1.1
2026-02-06,06:00,Anna Nagar,137,155,121,16,3.8,1.0
2026-02-06,06:00,Adyar,129,142,120,9,3.7,1.0
2026-02-06,06:00,Velachery,175,85,141,34,7.1,1.8
2026-02-06,06:00,Guindy,115,146,102,13,5.1,1.1
2026-02-06,06:00,OMR,196,95,177,19,7.2,2.0
2026-02-06,06:00,Tambaram,156,138,130,26,3.5,1.1
2026-02-06,06:00,Porur,157,82,134,23,7.5,1.5
2026-02-06,06:00,Egmore,104,92,88,16,4.5,1.2
2026-02-06,08:00,Chennai Central,198,116,168,30,6.4,1.5
2026-02-06,08:00,T Nagar,308,132,282,26,9.3,1.8
2026-02-06,08:00,Anna Nagar,207,98,176,31,5.8,1.8
2026-02-06,08:00,Adyar,244,98,215,29,9.2,1.8
2026-02-06,08:00,Velachery,263,138,241,22,6.7,1.5
2026-02-06,08:00,Guindy,172,122,160,12,4.8,1.1
2026-02-06,08:00,OMR,158,164,148,10,4.7,1.0
2026-02-06,08:00,Tambaram,197,78,166,31,7.7,1.8
2026-02-06,08:00,Porur,228,134,200,28,8.4,1.3
2026-02-06,08:00,Egmore,276,107,231,45,7.9,1.5
2026-02-06,10:00,Chennai Central,162,79,152,10,6.0,2.0
2026-02-06,10:00,T Nagar,123,78,103,20,6.1,1.3
2026-02-06,10:00,Anna Nagar,157,153,128,29,3.5,1.2
2026-02-06,10:00,Adyar,114,92,102,12,5.6,1.1
2026-02-06,10:00,Velachery,101,100,91,10,6.2,1.3
2026-02-06,10:00,Guindy,181,148,155,26,6.0,1.1
2026-02-06,10:00,OMR,144,125,130,14,3.8,1.3
2026-02-06,10:00,Tambaram,103,80,88,15,3.7,1.3
2026-02-06,10:00,Porur,150,165,131,19,5.6,1.0
2026-02-06,10:00,Egmore,179,98,149,30,6.3,1.6
2026-02-06,12:00,Chennai Central,160,89,144,16,8.1,1.6
2026-02-06,12:00,T Nagar,90,133,74,16,3.5,1.0
2026-02-06,12:00,Anna Nagar,95,150,76,19,3.2,1.0
2026-02-06,12:00,Adyar,117,178,96,21,5.8,1.0
2026-02-06,12:00,Velachery,93,103,80,13,6.3,1.1
2026-02-06,12:00,Guindy,159,199,129,30,4.6,1.1
2026-02-06,12:00,OMR,78,142,69,9,3.3,1.1
2026-02-06,12:00,Tambaram,102,84,93,9,5.8,1.1
2026-02-06,12:00,Porur,112,94,104,8,5.6,1.1
2026-02-06,12:00,Egmore,108,181,98,10,5.7,1.1
2026-02-06,14:00,Chennai Central,108,138,93,15,5.5,1.1
2026-02-06,14:00,T Nagar,73,130,57,16,6.2,1.0
2026-02-06,14:00,Anna Nagar,142,102,114,28,4.7,1.1
2026-02-06,14:00,Adyar,126,93,108,18,7.1,1.2
2026-02-06,14:00,Velachery,60,195,53,7,4.1,1.0
2026-02-06,14:00,Guindy,90,116,78,12,6.0,1.0
2026-02-06,14:00,OMR,78,114,63,15,3.4,1.0
2026-02-06,14:00,Tambaram,102,106,86,16,6.5,1.0
2026-02-06,14:00,Porur,121,168,109,12,6.5,1.0
2026-02-06,14:00,Egmore,132,189,106,26,6.3,1.0
2026-02-06,16:00,Chennai Central,109,107,87,22,3.9,1.2
2026-02-06,16:00,T Nagar,193,89,163,30,6.4,2.0
2026-02-06,16:00,Anna Nagar,133,90,110,23,6.6,1.2
2026-02-06,16:00,Adyar,112,154,94,18,5.0,1.1
2026-02-06,16:00,Velachery,105,175,93,12,5.5,1.1
2026-02-06,16:00,Guindy,108,171,101,7,6.3,1.0
2026-02-06,16:00,OMR,190,100,177,13,7.0,1.3
2026-02-06,16:00,Tambaram,124,144,115,9,6.1,1.1
2026-02-06,16:00,Porur,96,92,89,7,6.5,1.1
2026-02-06,16:00,Egmore,141,143,124,17,5.0,1.0
2026-02-06,18:00,Chennai Central,199,77,168,31,6.4,1.8
2026-02-06,18:00,T Nagar,197,124,160,37,7.8,1.3
2026-02-06,18:00,Anna Nagar,255,104,230,25,9.4,1.5
2026-02-06,18:00,Adyar,247,75,193,54,9.2,1.8
2026-02-06,18:00,Velachery,231,140,207,24,6.5,1.5
2026-02-06,18:00,Guindy,207,92,184,23,8.5,2.0
2026-02-06,18:00,OMR,218,142,174,44,7.6,1.6
2026-02-06,18:00,Tambaram,134,144,113,21,4.1,1.0
2026-02-06,18:00,Porur,245,133,204,41,8.2,1.3
2026-02-06,18:00,Egmore,207,115,188,19,6.1,1.5
2026-02-06,20:00,Chennai Central,186,108,164,22,8.2,1.5
2026-02-06,20:00,T Nagar,271,140,227,44,8.2,1.6
2026-02-06,20:00,Anna Nagar,166,129,132,34,6.1,1.3
2026-02-06,20:00,Adyar,219,141,183,36,5.5,1.3
2026-02-06,20:00,Velachery,212,160,166,46,5.8,1.2
2026-02-06,20:00,Guindy,298,100,245,53,10.1,2.0
2026-02-06,20:00,OMR,165,96,129,36,4.7,1.6
2026-02-06,20:00,Tambaram,133,102,117,16,5.1,1.2
2026-02-06,20:00,Porur,222,142,203,19,5.3,1.6
2026-02-06,20:00,Egmore,157,140,132,25,4.6,1.1
2026-02-07,06:00,Chennai Central,103,139,88,15,3.7,1.0
2026-02-07,06:00,T Nagar,176,135,141,35,6.0,1.3
2026-02-07,06:00,Anna Nagar,96,143,87,9,4.4,1.0
2026-02-07,06:00,Adyar,114,88,96,18,4.0,1.3
2026-02-07,06:00,Velachery,108,124,92,16,5.8,1.0
2026-02-07,06:00,Guindy,216,152,191,25,4.8,1.2
2026-02-07,06:00,OMR,146,146,122,24,5.6,1.0
2026-02-07,06:00,Tambaram,109,163,90,19,5.4,1.0
2026-02-07,06:00,Porur,93,130,85,8,3.9,1.0
2026-02-07,06:00,Egmore,136,190,112,24,3.1,1.1
2026-02-07,08:00,Chennai Central,180,127,147,33,5.4,1.3
2026-02-07,08:00,T Nagar,206,154,171,35,6.6,1.2
2026-02-07,08:00,Anna Nagar,260,104,228,32,9.0,1.5
2026-02-07,08:00,Adyar,230,103,214,16,8.7,1.8
2026-02-07,08:00,Velachery,228,129,200,28,8.2,1.5
2026-02-07,08:00,Guindy,292,105,260,32,8.6,1.5
2026-02-07,08:00,OMR,267,147,228,39,9.2,1.5
2026-02-07,08:00,Tambaram,149,102,120,29,7.0,1.2
2026-02-07,08:00,Porur,242,117,206,36,6.2,2.0
2026-02-07,08:00,Egmore,166,123,155,11,7.4,1.3
2026-02-07,10:00,Chennai Central,176,114,156,20,6.9,1.3
2026-02-07,10:00,T Nagar,187,188,175,12,4.1,1.0
2026-02-07,10:00,Anna Nagar,120,156,103,17,6.3,1.0
2026-02-07,10:00,Adyar,83,109,65,18,4.6,1.1
2026-02-07,10:00,Velachery,144,190,114,30,3.5,1.0
2026-02-07,10:00,Guindy,162,149,153,9,6.3,1.3
2026-02-07,10:00,OMR,129,110,111,18,3.5,1.3
2026-02-07,10:00,Tambaram,96,171,86,10,5.5,1.0
2026-02-07,10:00,Porur,138,107,121,17,3.9,1.3
2026-02-07,10:00,Egmore,184,185,158,26,5.7,1.0
2026-02-07,12:00,Chennai Central,98,100,90,8,5.0,1.0
2026-02-07,12:00,T Nagar,112,158,102,10,5.3,1.1
2026-02-07,12:00,Anna Nagar,123,140,105,18,5.3,1.0
2026-02-07,12:00,Adyar,78,104,62,16,5.8,1.0
2026-02-07,12:00,Velachery,152,168,127,25,5.1,1.0
2026-02-07,12:00,Guindy,111,164,104,7,5.6,1.0
2026-02-07,12:00,OMR,140,113,118,22,5.6,1.2
2026-02-07,12:00,Tambaram,74,172,62,12,4.1,1.0
2026-02-07,12:00,Porur,95,153,86,9,5.5,1.0
2026-02-07,12:00,Egmore,99,178,89,10,3.4,1.1
2026-02-07,14:00,Chennai Central,86,180,75,11,4.3,1.0
2026-02-07,14:00,T Nagar,167,116,157,10,6.6,1.2
2026-02-07,14:00,Anna Nagar,90,128,75,15,5.7,1.0
2026-02-07,14:00,Adyar,83,178,69,14,6.4,1.1
2026-02-07,14:00,Velachery,92,158,82,10,5.1,1.1
2026-02-07,14:00,Guindy,133,108,118,15,6.9,1.2
2026-02-07,14:00,OMR,58,144,53,5,4.2,1.0
2026-02-07,14:00,Tambaram,52,82,45,7,3.8,1.1
2026-02-07,14:00,Porur,67,149,57,10,4.3,1.0
2026-02-07,14:00,Egmore,84,175,74,10,5.9,1.1
2026-02-07,16:00,Chennai Central,133,155,111,22,4.9,1.1
2026-02-07,16:00,T Nagar,212,147,173,39,6.3,1.1
2026-02-07,16:00,Anna Nagar,105,130,96,9,4.9,1.1
2026-02-07,16:00,Adyar,76,145,63,13,3.2,1.0
2026-02-07,16:00,Velachery,171,96,139,32,7.3,1.5
2026-02-07,16:00,Guindy,132,102,103,29,5.8,1.1
2026-02-07,16:00,OMR,150,97,119,31,6.7,1.6
2026-02-07,16:00,Tambaram,154,103,143,11,7.4,1.3
2026-02-07,16:00,Porur,133,177,105,28,4.0,1.1
2026-02-07,16:00,Egmore,145,122,128,17,6.4,1.2
2026-02-07,18:00,Chennai Central,186,103,149,37,7.3,1.3
2026-02-07,18:00,T Nagar,275,133,221,54,8.3,1.5
2026-02-07,18:00,Anna Nagar,263,169,219,44,8.1,1.5
2026-02-07,18:00,Adyar,143,146,119,24,3.8,1.1
2026-02-07,18:00,Velachery,257,109,208,49,10.1,1.5
2026-02-07,18:00,Guindy,181,153,167,14,6.4,1.2
2026-02-07,18:00,OMR,190,154,168,22,6.7,1.1
2026-02-07,18:00,Tambaram,173,134,143,30,4.7,1.3
2026-02-07,18:00,Porur,219,94,190,29,7.9,1.8
2026-02-07,18:00,Egmore,233,81,202,31,6.8,1.8
2026-02-07,20:00,Chennai Central,268,83,209,59,7.7,2.0
2026-02-07,20:00,T Nagar,178,96,142,36,7.5,1.5
2026-02-07,20:00,Anna Nagar,217,108,173,44,7.4,1.8
2026-02-07,20:00,Adyar,224,165,196,28,6.4,1.1
2026-02-07,20:00,Velachery,226,108,177,49,6.6,1.5
2026-02-07,20:00,Guindy,261,79,228,33,10.4,1.5
2026-02-07,20:00,OMR,167,140,154,13,5.2,1.1
2026-02-07,20:00,Tambaram,128,70,107,21,7.4,1.6
2026-02-07,20:00,Porur,241,142,228,13,8.8,1.5
2026-02-07,20:00,Egmore,161,109,136,25,6.2,1.1
2026-02-08,06:00,Chennai Central,97,141,87,10,5.9,1.1
2026-02-08,06:00,T Nagar,223,129,210,13,7.7,1.3
2026-02-08,06:00,Anna Nagar,103,132,87,16,4.2,1.0
2026-02-08,06:00,Adyar,166,89,148,18,5.0,1.5
2026-02-08,06:00,Velachery,106,132,95,11,6.1,1.0
2026-02-08,06:00,Guindy,134,104,106,28,3.9,1.2
2026-02-08,06:00,OMR,119,115,97,22,4.8,1.2
2026-02-08,06:00,Tambaram,105,118,97,8,6.2,1.0
2026-02-08,06:00,Porur,130,135,110,20,4.8,1.1
2026-02-08,06:00,Egmore,138,157,122,16,4.1,1.0
2026-02-08,08:00,Chennai Central,183,121,172,11,4.6,1.5
2026-02-08,08:00,T Nagar,276,140,221,55,8.1,1.3
2026-02-08,08:00,Anna Nagar,166,127,141,25,4.4,1.3
2026-02-08,08:00,Adyar,164,158,134,30,5.3,1.1
2026-02-08,08:00,Velachery,198,72,180,18,8.9,1.8
2026-02-08,08:00,Guindy,190,104,162,28,5.9,1.3
2026-02-08,08:00,OMR,278,143,247,31,8.8,1.3
2026-02-08,08:00,Tambaram,234,166,189,45,7.1,1.1
2026-02-08,08:00,Porur,180,71,155,25,6.0,1.8
2026-02-08,08:00,Egmore,261,130,220,41,9.2,1.5
2026-02-08,10:00,Chennai Central,207,185,179,28,5.3,1.1
2026-02-08,10:00,T Nagar,146,85,114,32,5.7,1.5
2026-02-08,10:00,Anna Nagar,96,159,90,6,6.1,1.1
2026-02-08,10:00,Adyar,139,95,122,17,5.1,1.1
2026-02-08,10:00,Velachery,200,128,183,17,6.2,1.3
2026-02-08,10:00,Guindy,96,97,84,12,4.2,1.0
2026-02-08,10:00,OMR,155,121,129,26,6.6,1.3
2026-02-08,10:00,Tambaram,145,183,121,24,4.3,1.0
2026-02-08,10:00,Porur,169,120,134,35,5.4,1.2
2026-02-08,10:00,Egmore,125,85,102,23,5.3,1.2
2026-02-08,12:00,Chennai Central,60,184,46,14,5.8,1.0
2026-02-08,12:00,T Nagar,78,108,67,11,4.9,1.0
2026-02-08,12:00,Anna Nagar,133,153,106,27,3.2,1.0
2026-02-08,12:00,Adyar,117,92,94,23,6.3,1.1
2026-02-08,12:00,Velachery,119,93,109,10,6.5,1.2
2026-02-08,12:00,Guindy,90,82,84,6,3.9,1.3
2026-02-08,12:00,OMR,100,189,93,7,4.5,1.1
2026-02-08,12:00,Tambaram,67,100,52,15,5.5,1.0
2026-02-08,12:00,Porur,60,84,48,12,3.4,1.0
2026-02-08,12:00,Egmore,126,164,101,25,6.3,1.0
2026-02-08,14:00,Chennai Central,116,192,96,20,4.5,1.0
2026-02-08,14:00,T Nagar,98,148,90,8,3.1,1.0
2026-02-08,14:00,Anna Nagar,131,96,110,21,6.2,1.3
2026-02-08,14:00,Adyar,131,124,115,16,3.4,1.3
2026-02-08,14:00,Velachery,94,188,80,14,3.3,1.0
2026-02-08,14:00,Guindy,160,102,139,21,4.7,1.3
2026-02-08,14:00,OMR,108,141,88,20,5.3,1.0
2026-02-08,14:00,Tambaram,93,87,86,7,3.3,1.3
2026-02-08,14:00,Porur,127,119,112,15,6.2,1.3
2026-02-08,14:00,Egmore,127,194,104,23,5.7,1.0
2026-02-08,16:00,Chennai Central,135,163,126,9,3.9,1.1
2026-02-08,16:00,T Nagar,185,98,174,11,6.5,1.6
2026-02-08,16:00,Anna Nagar,87,71,71,16,5.9,1.2
2026-02-08,16:00,Adyar,117,89,104,13,6.9,1.2
2026-02-08,16:00,Velachery,148,70,135,13,5.8,1.5
2026-02-08,16:00,Guindy,205,180,168,37,6.7,1.2
2026-02-08,16:00,OMR,159,117,150,9,5.3,1.2
2026-02-08,16:00,Tambaram,92,95,78,14,3.0,1.1
2026-02-08,16:00,Porur,140,100,129,11,7.2,1.3
2026-02-08,16:00,Egmore,148,94,126,22,7.3,1.5
2026-02-08,18:00,Chennai Central,240,115,198,42,9.0,1.5
2026-02-08,18:00,T Nagar,310,118,251,59,10.2,1.8
2026-02-08,18:00,Anna Nagar,221,99,189,32,9.2,2.0
2026-02-08,18:00,Adyar,181,97,147,34,5.6,1.5
2026-02-08,18:00,Velachery,262,85,237,25,7.4,1.5
2026-02-08,18:00,Guindy,194,83,176,18,7.7,2.0
2026-02-08,18:00,OMR,166,94,152,14,4.9,1.3
2026-02-08,18:00,Tambaram,198,150,157,41,7.1,1.1
2026-02-08,18:00,Porur,191,138,173,18,6.8,1.3
2026-02-08,18:00,Egmore,158,86,145,13,7.9,1.3
2026-02-08,20:00,Chennai Central,270,170,247,23,8.4,1.6
2026-02-08,20:00,T Nagar,230,78,182,48,7.4,1.8
2026-02-08,20:00,Anna Nagar,159,142,130,29,4.8,1.3
2026-02-08,20:00,Adyar,233,153,208,25,6.9,1.6
2026-02-08,20:00,Velachery,196,88,172,24,7.5,2.0
2026-02-08,20:00,Guindy,212,98,196,16,7.3,1.5
2026-02-08,20:00,OMR,192,85,151,41,8.1,1.5
2026-02-08,20:00,Tambaram,213,155,180,33,5.8,1.2
2026-02-08,20:00,Porur,229,167,202,27,8.0,1.1
2026-02-08,20:00,Egmore,216,77,196,20,7.2,1.5
2026-02-09,06:00,Chennai Central,206,139,174,32,5.7,1.1
2026-02-09,06:00,T Nagar,210,166,173,37,5.1,1.2
2026-02-09,06:00,Anna Nagar,132,175,115,17,5.2,1.0
2026-02-09,06:00,Adyar,169,103,152,17,6.2,1.6
2026-02-09,06:00,Velachery,172,108,155,17,7.2,1.3
2026-02-09,06:00,Guindy,174,146,157,17,4.7,1.3
2026-02-09,06:00,OMR,95,141,76,19,3.8,1.0
2026-02-09,06:00,Tambaram,87,109,78,9,5.8,1.0
2026-02-09,06:00,Porur,93,101,87,6,6.5,1.1
2026-02-09,06:00,Egmore,144,183,121,23,3.5,1.1
2026-02-09,08:00,Chennai Central,259,154,244,15,6.3,1.5
2026-02-09,08:00,T Nagar,258,153,201,57,5.9,1.6
2026-02-09,08:00,Anna Nagar,193,154,155,38,4.5,1.1
2026-02-09,08:00,Adyar,212,70,195,17,8.8,1.8
2026-02-09,08:00,Velachery,175,128,164,11,5.2,1.3
2026-02-09,08:00,Guindy,195,150,166,29,5.8,1.1
2026-02-09,08:00,OMR,271,119,222,49,8.0,2.0
2026-02-09,08:00,Tambaram,159,107,143,16,6.9,1.2
2026-02-09,08:00,Porur,169,146,143,26,5.9,1.3
2026-02-09,08:00,Egmore,189,133,149,40,7.5,1.1
2026-02-09,10:00,Chennai Central,196,170,185,11,4.2,1.1
2026-02-09,10:00,T Nagar,100,144,83,17,5.0,1.0
2026-02-09,10:00,Anna Nagar,124,91,111,13,6.8,1.3
2026-02-09,10:00,Adyar,162,86,148,14,6.9,1.6
2026-02-09,10:00,Velachery,200,79,165,35,9.2,1.5
2026-02-09,10:00,Guindy,121,180,98,23,6.3,1.1
2026-02-09,10:00,OMR,155,109,135,20,6.2,1.1
2026-02-09,10:00,Tambaram,112,105,103,9,4.5,1.2
2026-02-09,10:00,Porur,113,80,94,19,5.5,1.2
2026-02-09,10:00,Egmore,157,144,133,24,6.7,1.1
2026-02-09,12:00,Chennai Central,126,152,102,24,5.0,1.0
2026-02-09,12:00,T Nagar,130,176,107,23,6.2,1.0
2026-02-09,12:00,Anna Nagar,110,164,93,17,6.0,1.0
2026-02-09,12:00,Adyar,127,121,116,11,4.4,1.2
2026-02-09,12:00,Velachery,155,127,138,17,4.9,1.2
2026-02-09,12:00,Guindy,156,186,123,33,5.7,1.0
2026-02-09,12:00,OMR,113,148,88,25,6.2,1.0
2026-02-09,12:00,Tambaram,70,123,60,10,4.3,1.0
2026-02-09,12:00,Porur,70,191,66,4,3.8,1.0
2026-02-09,12:00,Egmore,101,185,83,18,6.1,1.0
2026-02-09,14:00,Chennai Central,84,194,73,11,3.3,1.0
2026-02-09,14:00,T Nagar,81,140,72,9,4.6,1.0
2026-02-09,14:00,Anna Nagar,129,129,117,12,5.5,1.0
2026-02-09,14:00,Adyar,95,115,79,16,3.0,1.0
2026-02-09,14:00,Velachery,95,194,76,19,5.1,1.0
2026-02-09,14:00,Guindy,118,115,110,8,6.0,1.3
2026-02-09,14:00,OMR,119,111,95,24,4.1,1.1
2026-02-09,14:00,Tambaram,113,126,91,22,6.0,1.0
2026-02-09,14:00,Porur,104,116,82,22,4.5,1.0
2026-02-09,14:00,Egmore,149,161,136,13,5.9,1.0
2026-02-09,16:00,Chennai Central,166,121,145,21,5.6,1.1
2026-02-09,16:00,T Nagar,141,180,123,18,6.0,1.0
2026-02-09,16:00,Anna Nagar,134,188,123,11,5.8,1.0
2026-02-09,16:00,Adyar,92,80,79,13,4.9,1.1
2026-02-09,16:00,Velachery,97,152,85,12,3.3,1.1
2026-02-09,16:00,Guindy,186,152,170,16,6.1,1.3
2026-02-09,16:00,OMR,194,70,159,35,9.1,1.5
2026-02-09,16:00,Tambaram,162,104,132,30,6.1,1.5
2026-02-09,16:00,Porur,106,143,92,14,3.8,1.0
2026-02-09,16:00,Egmore,194,72,182,12,6.1,2.0
2026-02-09,18:00,Chennai Central,211,70,187,24,9.2,1.5
2026-02-09,18:00,T Nagar,322,100,295,27,10.2,1.5
2026-02-09,18:00,Anna Nagar,152,115,124,28,5.3,1.3
2026-02-09,18:00,Adyar,240,111,200,40,6.9,1.8
2026-02-09,18:00,Velachery,178,115,162,16,5.9,1.5
2026-02-09,18:00,Guindy,192,130,181,11,7.6,1.3
2026-02-09,18:00,OMR,174,150,158,16,6.4,1.1
2026-02-09,18:00,Tambaram,193,106,164,29,6.1,1.3
2026-02-09,18:00,Porur,145,100,135,10,5.2,1.2
2026-02-09,18:00,Egmore,254,72,213,41,10.8,1.8
2026-02-09,20:00,Chennai Central,202,91,175,27,6.6,1.5
2026-02-09,20:00,T Nagar,310,112,259,51,10.0,2.0
2026-02-09,20:00,Anna Nagar,262,81,208,54,8.6,1.5
2026-02-09,20:00,Adyar,138,105,114,24,6.5,1.3
2026-02-09,20:00,Velachery,271,131,254,17,6.8,2.0
2026-02-09,20:00,Guindy,189,131,178,11,5.9,1.1
2026-02-09,20:00,OMR,286,88,229,57,11.1,2.0
2026-02-09,20:00,Tambaram,233,103,211,22,6.8,1.5
2026-02-09,20:00,Porur,206,95,173,33,7.4,1.8
2026-02-09,20:00,Egmore,170,106,136,34,6.3,1.5
2026-02-10,06:00,Chennai Central,216,140,196,20,6.4,1.6
2026-02-10,06:00,T Nagar,192,112,166,26,5.8,1.3
2026-02-10,06:00,Anna Nagar,134,120,118,16,6.7,1.1
2026-02-10,06:00,Adyar,151,122,140,11,6.4,1.2
2026-02-10,06:00,Velachery,195,183,170,25,3.5,1.3
2026-02-10,06:00,Guindy,117,127,104,13,3.3,1.0
2026-02-10,06:00,OMR,167,113,132,35,5.2,1.2
2026-02-10,06:00,Tambaram,134,127,113,21,4.0,1.2
2026-02-10,06:00,Porur,152,178,137,15,3.1,1.0
2026-02-10,06:00,Egmore,96,151,88,8,4.7,1.0
2026-02-10,08:00,Chennai Central,268,82,253,15,8.0,1.8
2026-02-10,08:00,T Nagar,317,92,297,20,9.2,1.8
2026-02-10,08:00,Anna Nagar,245,158,194,51,6.5,1.6
2026-02-10,08:00,Adyar,152,131,143,9,3.8,1.2
2026-02-10,08:00,Velachery,181,111,166,15,5.4,1.6
2026-02-10,08:00,Guindy,292,79,271,21,9.8,1.5
2026-02-10,08:00,OMR,203,170,178,25,7.1,1.1
2026-02-10,08:00,Tambaram,127,143,100,27,4.6,1.0
2026-02-10,08:00,Porur,141,86,118,23,6.4,1.5
2026-02-10,08:00,Egmore,198,152,185,13,5.8,1.2
2026-02-10,10:00,Chennai Central,144,75,136,8,6.5,1.3
2026-02-10,10:00,T Nagar,222,190,188,34,6.6,1.3
2026-02-10,10:00,Anna Nagar,115,88,93,22,4.5,1.2
2026-02-10,10:00,Adyar,92,130,85,7,5.9,1.0
2026-02-10,10:00,Velachery,179,177,141,38,6.4,1.1
2026-02-10,10:00,Guindy,139,135,120,19,3.5,1.1
2026-02-10,10:00,OMR,125,180,99,26,3.8,1.0
2026-02-10,10:00,Tambaram,155,148,129,26,3.4,1.2
2026-02-10,10:00,Porur,95,170,76,19,5.0,1.0
2026-02-10,10:00,Egmore,119,181,99,20,3.6,1.0
2026-02-10,12:00,Chennai Central,115,124,108,7,4.4,1.0
2026-02-10,12:00,T Nagar,141,148,133,8,6.1,1.1
2026-02-10,12:00,Anna Nagar,106,159,97,9,5.3,1.0
2026-02-10,12:00,Adyar,131,122,110,21,4.8,1.1
2026-02-10,12:00,Velachery,97,189,89,8,3.6,1.1
2026-02-10,12:00,Guindy,104,151,98,6,5.9,1.0
2026-02-10,12:00,OMR,148,84,130,18,5.0,1.6
2026-02-10,12:00,Tambaram,125,194,110,15,6.0,1.0
2026-02-10,12:00,Porur,76,184,67,9,4.1,1.0
2026-02-10,12:00,Egmore,125,87,104,21,4.8,1.3
2026-02-10,14:00,Chennai Central,152,152,141,11,4.4,1.0
2026-02-10,14:00,T Nagar,75,184,59,16,4.3,1.0
2026-02-10,14:00,Anna Nagar,96,177,76,20,3.4,1.0
2026-02-10,14:00,Adyar,93,175,81,12,4.0,1.1
2026-02-10,14:00,Velachery,64,181,57,7,4.5,1.0
2026-02-10,14:00,Guindy,154,194,131,23,3.9,1.0
2026-02-10,14:00,OMR,73,93,67,6,5.6,1.0
2026-02-10,14:00,Tambaram,88,114,77,11,6.0,1.1
2026-02-10,14:00,Porur,121,156,106,15,3.3,1.1
2026-02-10,14:00,Egmore,128,146,103,25,6.5,1.0
2026-02-10,16:00,Chennai Central,160,157,132,28,6.3,1.3
2026-02-10,16:00,T Nagar,143,166,117,26,6.1,1.0
2026-02-10,16:00,Anna Nagar,143,162,124,19,5.4,1.0
2026-02-10,16:00,Adyar,79,106,71,8,6.1,1.0
2026-02-10,16:00,Velachery,204,128,187,17,5.2,1.6
2026-02-10,16:00,Guindy,156,106,135,21,6.7,1.3
2026-02-10,16:00,OMR,162,130,126,36,4.7,1.2
2026-02-10,16:00,Tambaram,91,86,79,12,3.7,1.2
2026-02-10,16:00,Porur,102,94,82,20,4.8,1.1
2026-02-10,16:00,Egmore,169,74,133,36,8.0,1.8
2026-02-10,18:00,Chennai Central,186,126,150,36,6.6,1.1
2026-02-10,18:00,T Nagar,203,170,169,34,4.5,1.2
2026-02-10,18:00,Anna Nagar,225,153,185,40,7.5,1.3
2026-02-10,18:00,Adyar,153,145,127,26,4.1,1.1
2026-02-10,18:00,Velachery,297,104,273,24,9.4,1.5
2026-02-10,18:00,Guindy,186,135,172,14,4.7,1.1
2026-02-10,18:00,OMR,159,104,149,10,6.5,1.5
2026-02-10,18:00,Tambaram,222,87,183,39,7.2,1.5
2026-02-10,18:00,Porur,176,75,162,14,6.4,1.5
2026-02-10,18:00,Egmore,232,86,209,23,9.4,1.8
2026-02-10,20:00,Chennai Central,201,159,170,31,4.8,1.3
2026-02-10,20:00,T Nagar,285,147,260,25,8.2,1.3
2026-02-10,20:00,Anna Nagar,202,75,161,41,8.1,1.8
