Date,Time,DateTime,Zone,DayOfWeekNumber,DayOfWeek,Hour,Weather,Temperature_C,Rainfall_mm,Ride_Requests,Available_Vehicles,Expected_Demand,Demand_Supply_Gap
2026-02-11,16:00,2026-02-11 16:00:00,Railway Station,2,Wednesday,16,Sunny,28.1,0.0,92,102,96,-6
2026-02-11,16:00,2026-02-11 16:00:00,IT Park,2,Wednesday,16,Sunny,28.1,0.0,52,56,55,-1
2026-02-11,16:00,2026-02-11 16:00:00,Residential North,2,Wednesday,16,Sunny,28.1,0.0,57,74,57,-17
2026-02-11,16:00,2026-02-11 16:00:00,Residential South,2,Wednesday,16,Sunny,28.1,0.0,55,62,56,-6
2026-02-11,16:00,2026-02-11 16:00:00,Shopping District,2,Wednesday,16,Sunny,28.1,0.0,75,85,77,-8
2026-02-11,16:00,2026-02-11 16:00:00,University Area,2,Wednesday,16,Sunny,28.1,0.0,89,87,92,5
2026-02-11,16:00,2026-02-11 16:00:00,Industrial Area,2,Wednesday,16,Sunny,28.1,0.0,44,43,45,2
2026-02-11,16:00,2026-02-11 16:00:00,Bus Terminal,2,Wednesday,16,Sunny,28.1,0.0,67,86,70,-16
2026-02-11,17:00,2026-02-11 17:00:00,Central Business District,2,Wednesday,17,Sunny,31.7,0.0,116,134,116,-18
2026-02-11,17:00,2026-02-11 17:00:00,Airport,2,Wednesday,17,Sunny,31.7,0.0,90,97,96,-1
2026-02-11,17:00,2026-02-11 17:00:00,Railway Station,2,Wednesday,17,Sunny,31.7,0.0,141,153,147,-6
2026-02-11,17:00,2026-02-11 17:00:00,IT Park,2,Wednesday,17,Sunny,31.7,0.0,133,146,139,-7
2026-02-11,17:00,2026-02-11 17:00:00,Residential North,2,Wednesday,17,Sunny,31.7,0.0,67,80,70,-10
2026-02-11,17:00,2026-02-11 17:00:00,Residential South,2,Wednesday,17,Sunny,31.7,0.0,73,74,77,3
2026-02-11,17:00,2026-02-11 17:00:00,Shopping District,2,Wednesday,17,Sunny,31.7,0.0,129,123,133,10
2026-02-11,17:00,2026-02-11 17:00:00,University Area,2,Wednesday,17,Sunny,31.7,0.0,105,115,103,-12
2026-02-11,17:00,2026-02-11 17:00:00,Industrial Area,2,Wednesday,17,Sunny,31.7,0.0,66,76,68,-8
2026-02-11,17:00,2026-02-11 17:00:00,Bus Terminal,2,Wednesday,17,Sunny,31.7,0.0,120,127,124,-3
2026-02-11,18:00,2026-02-11 18:00:00,Central Business District,2,Wednesday,18,Light Rain,25.2,2.6,166,151,168,17
2026-02-11,18:00,2026-02-11 18:00:00,Airport,2,Wednesday,18,Light Rain,25.2,2.6,134,137,141,4
2026-02-11,18:00,2026-02-11 18:00:00,Railway Station,2,Wednesday,18,Light Rain,25.2,2.6,144,155,157,2
2026-02-11,18:00,2026-02-11 18:00:00,IT Park,2,Wednesday,18,Light Rain,25.2,2.6,144,132,145,13
2026-02-11,18:00,2026-02-11 18:00:00,Residential North,2,Wednesday,18,Light Rain,25.2,2.6,94,100,98,-2
2026-02-11,18:00,2026-02-11 18:00:00,Residential South,2,Wednesday,18,Light Rain,25.2,2.6,99,85,101,16
2026-02-11,18:00,2026-02-11 18:00:00,Shopping District,2,Wednesday,18,Light Rain,25.2,2.6,186,155,194,39
2026-02-11,18:00,2026-02-11 18:00:00,University Area,2,Wednesday,18,Light Rain,25.2,2.6,96,107,98,-9
2026-02-11,18:00,2026-02-11 18:00:00,Industrial Area,2,Wednesday,18,Light Rain,25.2,2.6,90,76,90,14
2026-02-11,18:00,2026-02-11 18:00:00,Bus Terminal,2,Wednesday,18,Light Rain,25.2,2.6,123,114,129,15
2026-02-11,19:00,2026-02-11 19:00:00,Central Business District,2,Wednesday,19,Light Rain,29.8,7.9,209,156,220,64
2026-02-11,19:00,2026-02-11 19:00:00,Airport,2,Wednesday,19,Light Rain,29.8,7.9,118,95,123,28
2026-02-11,19:00,2026-02-11 19:00:00,Railway Station,2,Wednesday,19,Light Rain,29.8,7.9,177,181,186,5
2026-02-11,19:00,2026-02-11 19:00:00,IT Park,2,Wednesday,19,Light Rain,29.8,7.9,134,130,136,6
2026-02-11,19:00,2026-02-11 19:00:00,Residential North,2,Wednesday,19,Light Rain,29.8,7.9,99,115,107,-8
2026-02-11,19:00,2026-02-11 19:00:00,Residential South,2,Wednesday,19,Light Rain,29.8,7.9,85,86,90,4
2026-02-11,19:00,2026-02-11 19:00:00,Shopping District,2,Wednesday,19,Light Rain,29.8,7.9,180,147,182,35
2026-02-11,19:00,2026-02-11 19:00:00,University Area,2,Wednesday,19,Light Rain,29.8,7.9,103,113,108,-5
2026-02-11,19:00,2026-02-11 19:00:00,Industrial Area,2,Wednesday,19,Light Rain,29.8,7.9,63,61,66,5
2026-02-11,19:00,2026-02-11 19:00:00,Bus Terminal,2,Wednesday,19,Light Rain,29.8,7.9,138,125,140,15
2026-02-11,20:00,2026-02-11 20:00:00,Central Business District,2,Wednesday,20,Sunny,28.8,0.0,173,142,177,35
2026-02-11,20:00,2026-02-11 20:00:00,Airport,2,Wednesday,20,Sunny,28.8,0.0,152,154,151,-3
2026-02-11,20:00,2026-02-11 20:00:00,Railway Station,2,Wednesday,20,Sunny,28.8,0.0,151,159,157,-2
2026-02-11,20:00,2026-02-11 20:00:00,IT Park,2,Wednesday,20,Sunny,28.8,0.0,121,108,126,18
2026-02-11,20:00,2026-02-11 20:00:00,Residential North,2,Wednesday,20,Sunny,28.8,0.0,76,98,76,-22
2026-02-11,20:00,2026-02-11 20:00:00,Residential South,2,Wednesday,20,Sunny,28.8,0.0,85,98,86,-12
2026-02-11,20:00,2026-02-11 20:00:00,Shopping District,2,Wednesday,20,Sunny,28.8,0.0,129,96,137,41
2026-02-11,20:00,2026-02-11 20:00:00,University Area,2,Wednesday,20,Sunny,28.8,0.0,74,76,78,2
2026-02-11,20:00,2026-02-11 20:00:00,Industrial Area,2,Wednesday,20,Sunny,28.8,0.0,65,58,65,7
2026-02-11,20:00,2026-02-11 20:00:00,Bus Terminal,2,Wednesday,20,Sunny,28.8,0.0,107,111,106,-5
2026-02-11,21:00,2026-02-11 21:00:00,Central Business District,2,Wednesday,21,Cloudy,29.3,1.0,95,83,99,16
2026-02-11,21:00,2026-02-11 21:00:00,Airport,2,Wednesday,21,Cloudy,29.3,1.0,96,107,100,-7
2026-02-11,21:00,2026-02-11 21:00:00,Railway Station,2,Wednesday,21,Cloudy,29.3,1.0,84,102,84,-18
2026-02-11,21:00,2026-02-11 21:00:00,IT Park,2,Wednesday,21,Cloudy,29.3,1.0,91,104,95,-9
2026-02-11,21:00,2026-02-11 21:00:00,Residential North,2,Wednesday,21,Cloudy,29.3,1.0,61,83,63,-20
2026-02-11,21:00,2026-02-11 21:00:00,Residential South,2,Wednesday,21,Cloudy,29.3,1.0,64,77,65,-12
2026-02-11,21:00,2026-02-11 21:00:00,Shopping District,2,Wednesday,21,Cloudy,29.3,1.0,104,106,108,2
2026-02-11,21:00,2026-02-11 21:00:00,University Area,2,Wednesday,21,Cloudy,29.3,1.0,63,69,66,-3
2026-02-11,21:00,2026-02-11 21:00:00,Industrial Area,2,Wednesday,21,Cloudy,29.3,1.0,57,66,60,-6
2026-02-11,21:00,2026-02-11 21:00:00,Bus Terminal,2,Wednesday,21,Cloudy,29.3,1.0,65,74,67,-7
2026-02-11,22:00,2026-02-11 22:00:00,Central Business District,2,Wednesday,22,Cloudy,28.9,0.3,112,119,115,-4
2026-02-11,22:00,2026-02-11 22:00:00,Airport,2,Wednesday,22,Cloudy,28.9,0.3,84,93,86,-7
2026-02-11,22:00,2026-02-11 22:00:00,Railway Station,2,Wednesday,22,Cloudy,28.9,0.3,98,103,100,-3
2026-02-11,22:00,2026-02-11 22:00:00,IT Park,2,Wednesday,22,Cloudy,28.9,0.3,91,87,93,6
2026-02-11,22:00,2026-02-11 22:00:00,Residential North,2,Wednesday,22,Cloudy,28.9,0.3,50,56,53,-3
2026-02-11,22:00,2026-02-11 22:00:00,Residential South,2,Wednesday,22,Cloudy,28.9,0.3,63,71,65,-6
2026-02-11,22:00,2026-02-11 22:00:00,Shopping District,2,Wednesday,22,Cloudy,28.9,0.3,79,93,81,-12
2026-02-11,22:00,2026-02-11 22:00:00,University Area,2,Wednesday,22,Cloudy,28.9,0.3,55,61,59,-2
2026-02-11,22:00,2026-02-11 22:00:00,Industrial Area,2,Wednesday,22,Cloudy,28.9,0.3,61,71,60,-11
2026-02-11,22:00,2026-02-11 22:00:00,Bus Terminal,2,Wednesday,22,Cloudy,28.9,0.3,73,94,75,-19
2026-02-11,23:00,2026-02-11 23:00:00,Central Business District,2,Wednesday,23,Light Rain,26.9,3.0,60,77,61,-16
2026-02-11,23:00,2026-02-11 23:00:00,Airport,2,Wednesday,23,Light Rain,26.9,3.0,49,55,51,-4
2026-02-11,23:00,2026-02-11 23:00:00,Railway Station,2,Wednesday,23,Light Rain,26.9,3.0,53,57,52,-5
2026-02-11,23:00,2026-02-11 23:00:00,IT Park,2,Wednesday,23,Light Rain,26.9,3.0,46,59,48,-11
2026-02-11,23:00,2026-02-11 23:00:00,Residential North,2,Wednesday,23,Light Rain,26.9,3.0,30,46,31,-15
2026-02-11,23:00,2026-02-11 23:00:00,Residential South,2,Wednesday,23,Light Rain,26.9,3.0,25,40,26,-14
2026-02-11,23:00,2026-02-11 23:00:00,Shopping District,2,Wednesday,23,Light Rain,26.9,3.0,48,59,48,-11
2026-02-11,23:00,2026-02-11 23:00:00,University Area,2,Wednesday,23,Light Rain,26.9,3.0,51,58,51,-7
2026-02-11,23:00,2026-02-11 23:00:00,Industrial Area,2,Wednesday,23,Light Rain,26.9,3.0,29,33,29,-4
2026-02-11,23:00,2026-02-11 23:00:00,Bus Terminal,2,Wednesday,23,Light Rain,26.9,3.0,58,71,58,-13
2026-02-12,00:00,2026-02-12 00:00:00,Central Business District,3,Thursday,0,Sunny,33.4,0.0,37,35,37,2
2026-02-12,00:00,2026-02-12 00:00:00,Airport,3,Thursday,0,Sunny,33.4,0.0,28,41,29,-12
2026-02-12,00:00,2026-02-12 00:00:00,Railway Station,3,Thursday,0,Sunny,33.4,0.0,36,29,37,8
2026-02-12,00:00,2026-02-12 00:00:00,IT Park,3,Thursday,0,Sunny,33.4,0.0,48,41,47,6
2026-02-12,00:00,2026-02-12 00:00:00,Residential North,3,Thursday,0,Sunny,33.4,0.0,18,28,19,-9
2026-02-12,00:00,2026-02-12 00:00:00,Residential South,3,Thursday,0,Sunny,33.4,0.0,23,43,24,-19
2026-02-12,00:00,2026-02-12 00:00:00,Shopping District,3,Thursday,0,Sunny,33.4,0.0,30,48,31,-17
2026-02-12,00:00,2026-02-12 00:00:00,University Area,3,Thursday,0,Sunny,33.4,0.0,23,31,25,-6
2026-02-12,00:00,2026-02-12 00:00:00,Industrial Area,3,Thursday,0,Sunny,33.4,0.0,15,12,16,4
2026-02-12,00:00,2026-02-12 00:00:00,Bus Terminal,3,Thursday,0,Sunny,33.4,0.0,23,29,24,-5
2026-02-12,01:00,2026-02-12 01:00:00,Central Business District,3,Thursday,1,Sunny,30.0,0.0,45,60,46,-14
2026-02-12,01:00,2026-02-12 01:00:00,Airport,3,Thursday,1,Sunny,30.0,0.0,32,51,34,-17
2026-02-12,01:00,2026-02-12 01:00:00,Railway Station,3,Thursday,1,Sunny,30.0,0.0,39,29,39,10
2026-02-12,01:00,2026-02-12 01:00:00,IT Park,3,Thursday,1,Sunny,30.0,0.0,44,41,43,2
2026-02-12,01:00,2026-02-12 01:00:00,Residential North,3,Thursday,1,Sunny,30.0,0.0,20,42,20,-22
2026-02-12,01:00,2026-02-12 01:00:00,Residential South,3,Thursday,1,Sunny,30.0,0.0,18,42,18,-24
2026-02-12,01:00,2026-02-12 01:00:00,Shopping District,3,Thursday,1,Sunny,30.0,0.0,26,40,26,-14
2026-02-12,01:00,2026-02-12 01:00:00,University Area,3,Thursday,1,Sunny,30.0,0.0,23,41,25,-16
2026-02-12,01:00,2026-02-12 01:00:00,Industrial Area,3,Thursday,1,Sunny,30.0,0.0,21,26,21,-5
2026-02-12,01:00,2026-02-12 01:00:00,Bus Terminal,3,Thursday,1,Sunny,30.0,0.0,32,34,33,-1
2026-02-12,02:00,2026-02-12 02:00:00,Central Business District,3,Thursday,2,Cloudy,31.0,0.9,48,58,51,-7
2026-02-12,02:00,2026-02-12 02:00:00,Airport,3,Thursday,2,Cloudy,31.0,0.9,34,64,34,-30
2026-02-12,02:00,2026-02-12 02:00:00,Railway Station,3,Thursday,2,Cloudy,31.0,0.9,37,45,37,-8
2026-02-12,02:00,2026-02-12 02:00:00,IT Park,3,Thursday,2,Cloudy,31.0,0.9,37,41,38,-3
2026-02-12,02:00,2026-02-12 02:00:00,Residential North,3,Thursday,2,Cloudy,31.0,0.9,24,36,25,-11
2026-02-12,02:00,2026-02-12 02:00:00,Residential South,3,Thursday,2,Cloudy,31.0,0.9,17,30,17,-13
2026-02-12,02:00,2026-02-12 02:00:00,Shopping District,3,Thursday,2,Cloudy,31.0,0.9,32,46,35,-11
2026-02-12,02:00,2026-02-12 02:00:00,University Area,3,Thursday,2,Cloudy,31.0,0.9,25,26,26,0
2026-02-12,02:00,2026-02-12 02:00:00,Industrial Area,3,Thursday,2,Cloudy,31.0,0.9,17,24,17,-7
2026-02-12,02:00,2026-02-12 02:00:00,Bus Terminal,3,Thursday,2,Cloudy,31.0,0.9,36,49,37,-12
2026-02-12,03:00,2026-02-12 03:00:00,Central Business District,3,Thursday,3,Cloudy,27.3,0.5,63,80,64,-16
2026-02-12,03:00,2026-02-12 03:00:00,Airport,3,Thursday,3,Cloudy,27.3,0.5,50,61,52,-9
2026-02-12,03:00,2026-02-12 03:00:00,Railway Station,3,Thursday,3,Cloudy,27.3,0.5,53,66,54,-12
2026-02-12,03:00,2026-02-12 03:00:00,IT Park,3,Thursday,3,Cloudy,27.3,0.5,43,44,43,-1
2026-02-12,03:00,2026-02-12 03:00:00,Residential North,3,Thursday,3,Cloudy,27.3,0.5,33,41,35,-6
2026-02-12,03:00,2026-02-12 03:00:00,Residential South,3,Thursday,3,Cloudy,27.3,0.5,24,40,25,-15
2026-02-12,03:00,2026-02-12 03:00:00,Shopping District,3,Thursday,3,Cloudy,27.3,0.5,44,56,45,-11
2026-02-12,03:00,2026-02-12 03:00:00,University Area,3,Thursday,3,Cloudy,27.3,0.5,32,50,32,-18
2026-02-12,03:00,2026-02-12 03:00:00,Industrial Area,3,Thursday,3,Cloudy,27.3,0.5,23,43,23,-20
2026-02-12,03:00,2026-02-12 03:00:00,Bus Terminal,3,Thursday,3,Cloudy,27.3,0.5,42,54,44,-10
2026-02-12,04:00,2026-02-12 04:00:00,Central Business District,3,Thursday,4,Cloudy,26.3,0.5,49,39,50,11
2026-02-12,04:00,2026-02-12 04:00:00,Airport,3,Thursday,4,Cloudy,26.3,0.5,46,62,49,-13
2026-02-12,04:00,2026-02-12 04:00:00,Railway Station,3,Thursday,4,Cloudy,26.3,0.5,54,58,55,-3
2026-02-12,04:00,2026-02-12 04:00:00,IT Park,3,Thursday,4,Cloudy,26.3,0.5,53,49,54,5
2026-02-12,04:00,2026-02-12 04:00:00,Residential North,3,Thursday,4,Cloudy,26.3,0.5,45,45,46,1
2026-02-12,04:00,2026-02-12 04:00:00,Residential South,3,Thursday,4,Cloudy,26.3,0.5,27,32,27,-5
2026-02-12,04:00,2026-02-12 04:00:00,Shopping District,3,Thursday,4,Cloudy,26.3,0.5,46,54,48,-6
2026-02-12,04:00,2026-02-12 04:00:00,University Area,3,Thursday,4,Cloudy,26.3,0.5,31,49,30,-19
2026-02-12,04:00,2026-02-12 04:00:00,Industrial Area,3,Thursday,4,Cloudy,26.3,0.5,27,25,27,2
2026-02-12,04:00,2026-02-12 04:00:00,Bus Terminal,3,Thursday,4,Cloudy,26.3,0.5,41,64,43,-21
2026-02-12,05:00,2026-02-12 05:00:00,Central Business District,3,Thursday,5,Cloudy,30.1,0.4,60,42,63,21
2026-02-12,05:00,2026-02-12 05:00:00,Airport,3,Thursday,5,Cloudy,30.1,0.4,39,41,43,2
2026-02-12,05:00,2026-02-12 05:00:00,Railway Station,3,Thursday,5,Cloudy,30.1,0.4,59,53,62,9
2026-02-12,05:00,2026-02-12 05:00:00,IT Park,3,Thursday,5,Cloudy,30.1,0.4,47,66,50,-16
2026-02-12,05:00,2026-02-12 05:00:00,Residential North,3,Thursday,5,Cloudy,30.1,0.4,26,40,27,-13
2026-02-12,05:00,2026-02-12 05:00:00,Residential South,3,Thursday,5,Cloudy,30.1,0.4,35,65,38,-27
2026-02-12,05:00,2026-02-12 05:00:00,Shopping District,3,Thursday,5,Cloudy,30.1,0.4,44,53,46,-7
2026-02-12,05:00,2026-02-12 05:00:00,University Area,3,Thursday,5,Cloudy,30.1,0.4,35,43,37,-6
2026-02-12,05:00,2026-02-12 05:00:00,Industrial Area,3,Thursday,5,Cloudy,30.1,0.4,32,53,34,-19
2026-02-12,05:00,2026-02-12 05:00:00,Bus Terminal,3,Thursday,5,Cloudy,30.1,0.4,39,56,38,-18
2026-02-12,06:00,2026-02-12 06:00:00,Central Business District,3,Thursday,6,Sunny,29.8,0.0,46,66,46,-20
2026-02-12,06:00,2026-02-12 06:00:00,Airport,3,Thursday,6,Sunny,29.8,0.0,47,54,48,-6
2026-02-12,06:00,2026-02-12 06:00:00,Railway Station,3,Thursday,6,Sunny,29.8,0.0,56,77,56,-21
2026-02-12,06:00,2026-02-12 06:00:00,IT Park,3,Thursday,6,Sunny,29.8,0.0,43,69,42,-27
2026-02-12,06:00,2026-02-12 06:00:00,Residential North,3,Thursday,6,Sunny,29.8,0.0,33,46,36,-10
2026-02-12,06:00,2026-02-12 06:00:00,Residential South,3,Thursday,6,Sunny,29.8,0.0,23,46,24,-22
2026-02-12,06:00,2026-02-12 06:00:00,Shopping District,3,Thursday,6,Sunny,29.8,0.0,38,36,37,1
2026-02-12,06:00,2026-02-12 06:00:00,University Area,3,Thursday,6,Sunny,29.8,0.0,37,36,37,1
2026-02-12,06:00,2026-02-12 06:00:00,Industrial Area,3,Thursday,6,Sunny,29.8,0.0,24,26,25,-1
2026-02-12,06:00,2026-02-12 06:00:00,Bus Terminal,3,Thursday,6,Sunny,29.8,0.0,45,57,46,-11
2026-02-12,07:00,2026-02-12 07:00:00,Central Business District,3,Thursday,7,Sunny,30.9,0.0,109,103,119,16
2026-02-12,07:00,2026-02-12 07:00:00,Airport,3,Thursday,7,Sunny,30.9,0.0,139,162,147,-15
2026-02-12,07:00,2026-02-12 07:00:00,Railway Station,3,Thursday,7,Sunny,30.9,0.0,130,111,132,21
2026-02-12,07:00,2026-02-12 07:00:00,IT Park,3,Thursday,7,Sunny,30.9,0.0,101,111,104,-7
2026-02-12,07:00,2026-02-12 07:00:00,Residential North,3,Thursday,7,Sunny,30.9,0.0,91,103,92,-11
2026-02-12,07:00,2026-02-12 07:00:00,Residential South,3,Thursday,7,Sunny,30.9,0.0,62,74,62,-12
2026-02-12,07:00,2026-02-12 07:00:00,Shopping District,3,Thursday,7,Sunny,30.9,0.0,115,109,115,6
2026-02-12,07:00,2026-02-12 07:00:00,University Area,3,Thursday,7,Sunny,30.9,0.0,61,76,66,-10
2026-02-12,07:00,2026-02-12 07:00:00,Industrial Area,3,Thursday,7,Sunny,30.9,0.0,62,62,65,3
2026-02-12,07:00,2026-02-12 07:00:00,Bus Terminal,3,Thursday,7,Sunny,30.9,0.0,97,108,97,-11
2026-02-12,08:00,2026-02-12 08:00:00,Central Business District,3,Thursday,8,Light Rain,26.4,6.8,126,145,126,-19
2026-02-12,08:00,2026-02-12 08:00:00,Airport,3,Thursday,8,Light Rain,26.4,6.8,105,112,103,-9
2026-02-12,08:00,2026-02-12 08:00:00,Railway Station,3,Thursday,8,Light Rain,26.4,6.8,179,162,183,21
2026-02-12,08:00,2026-02-12 08:00:00,IT Park,3,Thursday,8,Light Rain,26.4,6.8,128,124,128,4
2026-02-12,08:00,2026-02-12 08:00:00,Residential North,3,Thursday,8,Light Rain,26.4,6.8,102,109,104,-5
2026-02-12,08:00,2026-02-12 08:00:00,Residential South,3,Thursday,8,Light Rain,26.4,6.8,79,79,84,5
2026-02-12,08:00,2026-02-12 08:00:00,Shopping District,3,Thursday,8,Light Rain,26.4,6.8,128,134,138,4
2026-02-12,08:00,2026-02-12 08:00:00,University Area,3,Thursday,8,Light Rain,26.4,6.8,158,154,162,8
2026-02-12,08:00,2026-02-12 08:00:00,Industrial Area,3,Thursday,8,Light Rain,26.4,6.8,69,59,71,12
2026-02-12,08:00,2026-02-12 08:00:00,Bus Terminal,3,Thursday,8,Light Rain,26.4,6.8,130,139,131,-8
2026-02-12,09:00,2026-02-12 09:00:00,Central Business District,3,Thursday,9,Sunny,28.7,0.0,161,148,159,11
2026-02-12,09:00,2026-02-12 09:00:00,Airport,3,Thursday,9,Sunny,28.7,0.0,109,108,110,2
2026-02-12,09:00,2026-02-12 09:00:00,Railway Station,3,Thursday,9,Sunny,28.7,0.0,129,123,126,3
2026-02-12,09:00,2026-02-12 09:00:00,IT Park,3,Thursday,9,Sunny,28.7,0.0,120,123,121,-2
2026-02-12,09:00,2026-02-12 09:00:00,Residential North,3,Thursday,9,Sunny,28.7,0.0,76,84,78,-6
2026-02-12,09:00,2026-02-12 09:00:00,Residential South,3,Thursday,9,Sunny,28.7,0.0,68,65,70,5
2026-02-12,09:00,2026-02-12 09:00:00,Shopping District,3,Thursday,9,Sunny,28.7,0.0,97,94,101,7
2026-02-12,09:00,2026-02-12 09:00:00,University Area,3,Thursday,9,Sunny,28.7,0.0,99,96,101,5
2026-02-12,09:00,2026-02-12 09:00:00,Industrial Area,3,Thursday,9,Sunny,28.7,0.0,56,59,57,-2
2026-02-12,09:00,2026-02-12 09:00:00,Bus Terminal,3,Thursday,9,Sunny,28.7,0.0,110,125,114,-11
2026-02-12,10:00,2026-02-12 10:00:00,Central Business District,3,Thursday,10,Cloudy,28.1,0.3,89,101,93,-8
2026-02-12,10:00,2026-02-12 10:00:00,Airport,3,Thursday,10,Cloudy,28.1,0.3,66,68,70,2
2026-02-12,10:00,2026-02-12 10:00:00,Railway Station,3,Thursday,10,Cloudy,28.1,0.3,92,98,93,-5
2026-02-12,10:00,2026-02-12 10:00:00,IT Park,3,Thursday,10,Cloudy,28.1,0.3,80,94,82,-12
2026-02-12,10:00,2026-02-12 10:00:00,Residential North,3,Thursday,10,Cloudy,28.1,0.3,57,60,60,0
2026-02-12,10:00,2026-02-12 10:00:00,Residential South,3,Thursday,10,Cloudy,28.1,0.3,58,43,59,16
2026-02-12,10:00,2026-02-12 10:00:00,Shopping District,3,Thursday,10,Cloudy,28.1,0.3,70,95,74,-21
2026-02-12,10:00,2026-02-12 10:00:00,University Area,3,Thursday,10,Cloudy,28.1,0.3,60,72,61,-11
2026-02-12,10:00,2026-02-12 10:00:00,Industrial Area,3,Thursday,10,Cloudy,28.1,0.3,47,51,48,-3
2026-02-12,10:00,2026-02-12 10:00:00,Bus Terminal,3,Thursday,10,Cloudy,28.1,0.3,57,64,55,-9
2026-02-12,11:00,2026-02-12 11:00:00,Central Business District,3,Thursday,11,Light Rain,31.8,3.1,74,91,75,-16
2026-02-12,11:00,2026-02-12 11:00:00,Airport,3,Thursday,11,Light Rain,31.8,3.1,79,90,80,-10
2026-02-12,11:00,2026-02-12 11:00:00,Railway Station,3,Thursday,11,Light Rain,31.8,3.1,65,75,66,-9
2026-02-12,11:00,2026-02-12 11:00:00,IT Park,3,Thursday,11,Light Rain,31.8,3.1,85,80,89,9
2026-02-12,11:00,2026-02-12 11:00:00,Residential North,3,Thursday,11,Light Rain,31.8,3.1,63,80,65,-15
2026-02-12,11:00,2026-02-12 11:00:00,Residential South,3,Thursday,11,Light Rain,31.8,3.1,41,45,41,-4
2026-02-12,11:00,2026-02-12 11:00:00,Shopping District,3,Thursday,11,Light Rain,31.8,3.1,82,83,81,-2
2026-02-12,11:00,2026-02-12 11:00:00,University Area,3,Thursday,11,Light Rain,31.8,3.1,69,70,72,2
2026-02-12,11:00,2026-02-12 11:00:00,Industrial Area,3,Thursday,11,Light Rain,31.8,3.1,43,46,43,-3
2026-02-12,11:00,2026-02-12 11:00:00,Bus Terminal,3,Thursday,11,Light Rain,31.8,3.1,73,82,78,-4
2026-02-12,12:00,2026-02-12 12:00:00,Central Business District,3,Thursday,12,Heavy Rain,25.6,14.6,98,78,96,18
2026-02-12,12:00,2026-02-12 12:00:00,Airport,3,Thursday,12,Heavy Rain,25.6,14.6,98,90,107,17
2026-02-12,12:00,2026-02-12 12:00:00,Railway Station,3,Thursday,12,Heavy Rain,25.6,14.6,123,113,126,13
2026-02-12,12:00,2026-02-12 12:00:00,IT Park,3,Thursday,12,Heavy Rain,25.6,14.6,135,123,142,19
2026-02-12,12:00,2026-02-12 12:00:00,Residential North,3,Thursday,12,Heavy Rain,25.6,14.6,42,49,44,-5
2026-02-12,12:00,2026-02-12 12:00:00,Residential South,3,Thursday,12,Heavy Rain,25.6,14.6,58,63,59,-4
2026-02-12,12:00,2026-02-12 12:00:00,Shopping District,3,Thursday,12,Heavy Rain,25.6,14.6,105,89,110,21
2026-02-12,12:00,2026-02-12 12:00:00,University Area,3,Thursday,12,Heavy Rain,25.6,14.6,67,76,72,-4
2026-02-12,12:00,2026-02-12 12:00:00,Industrial Area,3,Thursday,12,Heavy Rain,25.6,14.6,58,61,59,-2
2026-02-12,12:00,2026-02-12 12:00:00,Bus Terminal,3,Thursday,12,Heavy Rain,25.6,14.6,86,83,93,10
2026-02-12,13:00,2026-02-12 13:00:00,Central Business District,3,Thursday,13,Cloudy,25.2,0.1,73,80,75,-5
2026-02-12,13:00,2026-02-12 13:00:00,Airport,3,Thursday,13,Cloudy,25.2,0.1,61,55,64,9
2026-02-12,13:00,2026-02-12 13:00:00,Railway Station,3,Thursday,13,Cloudy,25.2,0.1,85,76,88,12
2026-02-12,13:00,2026-02-12 13:00:00,IT Park,3,Thursday,13,Cloudy,25.2,0.1,71,84,74,-10
2026-02-12,13:00,2026-02-12 13:00:00,Residential North,3,Thursday,13,Cloudy,25.2,0.1,54,73,56,-17
2026-02-12,13:00,2026-02-12 13:00:00,Residential South,3,Thursday,13,Cloudy,25.2,0.1,45,39,47,8
2026-02-12,13:00,2026-02-12 13:00:00,Shopping District,3,Thursday,13,Cloudy,25.2,0.1,78,80,83,3
2026-02-12,13:00,2026-02-12 13:00:00,University Area,3,Thursday,13,Cloudy,25.2,0.1,53,68,55,-13
2026-02-12,13:00,2026-02-12 13:00:00,Industrial Area,3,Thursday,13,Cloudy,25.2,0.1,44,54,46,-8
2026-02-12,13:00,2026-02-12 13:00:00,Bus Terminal,3,Thursday,13,Cloudy,25.2,0.1,56,84,60,-24
2026-02-12,14:00,2026-02-12 14:00:00,Central Business District,3,Thursday,14,Sunny,31.1,0.0,99,84,105,21
2026-02-12,14:00,2026-02-12 14:00:00,Airport,3,Thursday,14,Sunny,31.1,0.0,64,77,67,-10
2026-02-12,14:00,2026-02-12 14:00:00,Railway Station,3,Thursday,14,Sunny,31.1,0.0,89,83,94,11
2026-02-12,14:00,2026-02-12 14:00:00,IT Park,3,Thursday,14,Sunny,31.1,0.0,73,85,78,-7
2026-02-12,14:00,2026-02-12 14:00:00,Residential North,3,Thursday,14,Sunny,31.1,0.0,55,63,57,-6
2026-02-12,14:00,2026-02-12 14:00:00,Residential South,3,Thursday,14,Sunny,31.1,0.0,49,67,52,-15
2026-02-12,14:00,2026-02-12 14:00:00,Shopping District,3,Thursday,14,Sunny,31.1,0.0,59,61,59,-2
2026-02-12,14:00,2026-02-12 14:00:00,University Area,3,Thursday,14,Sunny,31.1,0.0,49,63,49,-14
