Date,Time,DateTime,Zone,Demand,Available_Vehicles,Weather,Avg_Delay_Min
2026-02-06,21:00,2026-02-06 21:00:00,South,96,206,Clear,7.3
2026-02-06,21:00,2026-02-06 21:00:00,East,71,158,Clear,3.2
2026-02-06,21:00,2026-02-06 21:00:00,West,73,150,Clear,4.2
2026-02-06,22:00,2026-02-06 22:00:00,Central,132,275,Clear,5.4
2026-02-06,22:00,2026-02-06 22:00:00,North,87,209,Rain,10.2
2026-02-06,22:00,2026-02-06 22:00:00,South,108,229,Clear,4.6
2026-02-06,22:00,2026-02-06 22:00:00,East,73,120,Cloudy,7.5
2026-02-06,22:00,2026-02-06 22:00:00,West,96,172,Rain,10.1
2026-02-06,23:00,2026-02-06 23:00:00,Central,118,266,Clear,5.5
2026-02-06,23:00,2026-02-06 23:00:00,North,104,172,Rain,9.4
2026-02-06,23:00,2026-02-06 23:00:00,South,119,214,Cloudy,4.6
2026-02-06,23:00,2026-02-06 23:00:00,East,71,147,Clear,6.1
2026-02-06,23:00,2026-02-06 23:00:00,West,81,185,Clear,6.3
2026-02-07,00:00,2026-02-07 00:00:00,Central,114,264,Clear,4.9
2026-02-07,00:00,2026-02-07 00:00:00,North,63,190,Cloudy,5.2
2026-02-07,00:00,2026-02-07 00:00:00,South,86,196,Clear,6.1
2026-02-07,00:00,2026-02-07 00:00:00,East,64,119,Rain,8.6
2026-02-07,00:00,2026-02-07 00:00:00,West,71,154,Clear,4.1
2026-02-07,01:00,2026-02-07 01:00:00,Central,111,253,Clear,4.9
2026-02-07,01:00,2026-02-07 01:00:00,North,69,227,Cloudy,6.9
2026-02-07,01:00,2026-02-07 01:00:00,South,82,210,Clear,6.4
2026-02-07,01:00,2026-02-07 01:00:00,East,61,149,Rain,9.8
2026-02-07,01:00,2026-02-07 01:00:00,West,76,179,Clear,3.6
2026-02-07,02:00,2026-02-07 02:00:00,Central,113,273,Cloudy,7.8
2026-02-07,02:00,2026-02-07 02:00:00,North,80,189,Cloudy,5.7
2026-02-07,02:00,2026-02-07 02:00:00,South,95,204,Clear,4.4
2026-02-07,02:00,2026-02-07 02:00:00,East,56,149,Clear,5.1
2026-02-07,02:00,2026-02-07 02:00:00,West,54,175,Cloudy,5.4
2026-02-07,03:00,2026-02-07 03:00:00,Central,89,265,Clear,4.3
2026-02-07,03:00,2026-02-07 03:00:00,North,85,192,Rain,9.5
2026-02-07,03:00,2026-02-07 03:00:00,South,91,224,Rain,10.6
2026-02-07,03:00,2026-02-07 03:00:00,East,55,153,Clear,5.2
2026-02-07,03:00,2026-02-07 03:00:00,West,67,168,Clear,6.1
2026-02-07,04:00,2026-02-07 04:00:00,Central,128,277,Rain,8.2
2026-02-07,04:00,2026-02-07 04:00:00,North,82,179,Rain,7.3
2026-02-07,04:00,2026-02-07 04:00:00,South,75,212,Cloudy,6.3
2026-02-07,04:00,2026-02-07 04:00:00,East,49,158,Clear,5.5
2026-02-07,04:00,2026-02-07 04:00:00,West,65,190,Clear,4.5
2026-02-07,05:00,2026-02-07 05:00:00,Central,115,255,Rain,9.1
2026-02-07,05:00,2026-02-07 05:00:00,North,77,194,Clear,6.7
2026-02-07,05:00,2026-02-07 05:00:00,South,83,224,Clear,5.9
2026-02-07,05:00,2026-02-07 05:00:00,East,62,168,Clear,6.4
2026-02-07,05:00,2026-02-07 05:00:00,West,53,154,Clear,4.3
2026-02-07,06:00,2026-02-07 06:00:00,Central,110,257,Clear,7.1
2026-02-07,06:00,2026-02-07 06:00:00,North,67,173,Clear,4.7
2026-02-07,06:00,2026-02-07 06:00:00,South,95,232,Clear,4.8
2026-02-07,06:00,2026-02-07 06:00:00,East,54,140,Rain,9.2
2026-02-07,06:00,2026-02-07 06:00:00,West,84,203,Heavy Rain,17.7
2026-02-07,07:00,2026-02-07 07:00:00,Central,217,225,Clear,6.0
2026-02-07,07:00,2026-02-07 07:00:00,North,161,159,Clear,5.1
2026-02-07,07:00,2026-02-07 07:00:00,South,209,167,Cloudy,8.8
2026-02-07,07:00,2026-02-07 07:00:00,East,144,117,Cloudy,10.5
2026-02-07,07:00,2026-02-07 07:00:00,West,201,144,Rain,12.4
2026-02-07,08:00,2026-02-07 08:00:00,Central,249,238,Clear,4.7
2026-02-07,08:00,2026-02-07 08:00:00,North,188,163,Clear,6.7
2026-02-07,08:00,2026-02-07 08:00:00,South,208,187,Clear,4.5
2026-02-07,08:00,2026-02-07 08:00:00,East,124,124,Clear,4.5
2026-02-07,08:00,2026-02-07 08:00:00,West,171,144,Clear,9.4
2026-02-07,09:00,2026-02-07 09:00:00,Central,269,225,Clear,7.7
2026-02-07,09:00,2026-02-07 09:00:00,North,187,168,Clear,5.6
2026-02-07,09:00,2026-02-07 09:00:00,South,195,178,Clear,6.6
2026-02-07,09:00,2026-02-07 09:00:00,East,161,130,Heavy Rain,14.4
2026-02-07,09:00,2026-02-07 09:00:00,West,216,149,Heavy Rain,18.8
2026-02-07,10:00,2026-02-07 10:00:00,Central,196,278,Clear,6.1
2026-02-07,10:00,2026-02-07 10:00:00,North,120,181,Clear,5.0
2026-02-07,10:00,2026-02-07 10:00:00,South,182,219,Heavy Rain,13.5
2026-02-07,10:00,2026-02-07 10:00:00,East,99,147,Cloudy,6.6
2026-02-07,10:00,2026-02-07 10:00:00,West,117,148,Clear,7.5
2026-02-07,11:00,2026-02-07 11:00:00,Central,200,271,Cloudy,5.5
2026-02-07,11:00,2026-02-07 11:00:00,North,141,182,Clear,5.2
2026-02-07,11:00,2026-02-07 11:00:00,South,165,207,Rain,7.4
2026-02-07,11:00,2026-02-07 11:00:00,East,101,149,Clear,5.6
2026-02-07,11:00,2026-02-07 11:00:00,West,122,165,Cloudy,3.8
2026-02-07,12:00,2026-02-07 12:00:00,Central,181,268,Clear,4.6
2026-02-07,12:00,2026-02-07 12:00:00,North,154,181,Rain,10.1
2026-02-07,12:00,2026-02-07 12:00:00,South,174,216,Rain,8.5
2026-02-07,12:00,2026-02-07 12:00:00,East,99,139,Rain,11.0
2026-02-07,12:00,2026-02-07 12:00:00,West,131,163,Rain,4.5
2026-02-07,13:00,2026-02-07 13:00:00,Central,175,238,Clear,5.8
2026-02-07,13:00,2026-02-07 13:00:00,North,122,201,Clear,8.3
2026-02-07,13:00,2026-02-07 13:00:00,South,170,213,Rain,9.0
2026-02-07,13:00,2026-02-07 13:00:00,East,115,149,Rain,9.1
2026-02-07,13:00,2026-02-07 13:00:00,West,124,189,Clear,3.1
2026-02-07,14:00,2026-02-07 14:00:00,Central,170,243,Clear,2.3
2026-02-07,14:00,2026-02-07 14:00:00,North,171,178,Heavy Rain,12.4
2026-02-07,14:00,2026-02-07 14:00:00,South,164,218,Clear,4.2
2026-02-07,14:00,2026-02-07 14:00:00,East,91,151,Clear,5.8
2026-02-07,14:00,2026-02-07 14:00:00,West,124,173,Clear,5.9
2026-02-07,15:00,2026-02-07 15:00:00,Central,148,266,Clear,5.1
2026-02-07,15:00,2026-02-07 15:00:00,North,159,201,Heavy Rain,11.6
2026-02-07,15:00,2026-02-07 15:00:00,South,190,208,Heavy Rain,17.7
2026-02-07,15:00,2026-02-07 15:00:00,East,103,145,Clear,3.0
2026-02-07,15:00,2026-02-07 15:00:00,West,121,182,Clear,4.7
2026-02-07,16:00,2026-02-07 16:00:00,Central,271,278,Heavy Rain,17.7
2026-02-07,16:00,2026-02-07 16:00:00,North,130,175,Clear,5.5
2026-02-07,16:00,2026-02-07 16:00:00,South,142,214,Clear,5.3
2026-02-07,16:00,2026-02-07 16:00:00,East,104,129,Clear,7.9
2026-02-07,16:00,2026-02-07 16:00:00,West,113,169,Clear,4.0
2026-02-07,17:00,2026-02-07 17:00:00,Central,260,238,Clear,9.2
2026-02-07,17:00,2026-02-07 17:00:00,North,191,171,Clear,5.9
2026-02-07,17:00,2026-02-07 17:00:00,South,225,207,Clear,6.4
2026-02-07,17:00,2026-02-07 17:00:00,East,153,110,Cloudy,6.9
2026-02-07,17:00,2026-02-07 17:00:00,West,220,139,Heavy Rain,21.9
2026-02-07,18:00,2026-02-07 18:00:00,Central,228,219,Clear,5.3
2026-02-07,18:00,2026-02-07 18:00:00,North,219,163,Clear,8.7
2026-02-07,18:00,2026-02-07 18:00:00,South,224,184,Clear,6.3
2026-02-07,18:00,2026-02-07 18:00:00,East,158,105,Clear,9.2
2026-02-07,18:00,2026-02-07 18:00:00,West,196,170,Cloudy,7.9
2026-02-07,19:00,2026-02-07 19:00:00,Central,275,233,Cloudy,8.4
2026-02-07,19:00,2026-02-07 19:00:00,North,200,160,Clear,7.1
2026-02-07,19:00,2026-02-07 19:00:00,South,214,201,Clear,6.9
2026-02-07,19:00,2026-02-07 19:00:00,East,157,113,Clear,7.8
2026-02-07,19:00,2026-02-07 19:00:00,West,209,178,Rain,12.5
2026-02-07,20:00,2026-02-07 20:00:00,Central,302,227,Rain,16.0
2026-02-07,20:00,2026-02-07 20:00:00,North,193,154,Cloudy,8.6
2026-02-07,20:00,2026-02-07 20:00:00,South,310,192,Heavy Rain,21.1
2026-02-07,20:00,2026-02-07 20:00:00,East,159,106,Clear,8.3
2026-02-07,20:00,2026-02-07 20:00:00,West,247,142,Rain,12.8
2026-02-07,21:00,2026-02-07 21:00:00,Central,112,275,Clear,4.1
2026-02-07,21:00,2026-02-07 21:00:00,North,80,177,Cloudy,6.2
2026-02-07,21:00,2026-02-07 21:00:00,South,81,217,Clear,5.2
2026-02-07,21:00,2026-02-07 21:00:00,East,49,143,Cloudy,5.7
2026-02-07,21:00,2026-02-07 21:00:00,West,79,163,Clear,6.5
2026-02-07,22:00,2026-02-07 22:00:00,Central,103,273,Clear,6.5
2026-02-07,22:00,2026-02-07 22:00:00,North,75,176,Rain,10.0
2026-02-07,22:00,2026-02-07 22:00:00,South,85,209,Clear,5.8
2026-02-07,22:00,2026-02-07 22:00:00,East,62,146,Clear,6.1
2026-02-07,22:00,2026-02-07 22:00:00,West,76,197,Cloudy,6.5
2026-02-07,23:00,2026-02-07 23:00:00,Central,128,247,Rain,9.5
2026-02-07,23:00,2026-02-07 23:00:00,North,92,197,Rain,6.7
2026-02-07,23:00,2026-02-07 23:00:00,South,83,231,Cloudy,5.7
2026-02-07,23:00,2026-02-07 23:00:00,East,57,155,Rain,9.6
2026-02-07,23:00,2026-02-07 23:00:00,West,90,184,Heavy Rain,15.5
2026-02-08,00:00,2026-02-08 00:00:00,Central,101,258,Clear,7.7
2026-02-08,00:00,2026-02-08 00:00:00,North,62,190,Cloudy,5.7
2026-02-08,00:00,2026-02-08 00:00:00,South,87,189,Rain,10.5
2026-02-08,00:00,2026-02-08 00:00:00,East,67,124,Clear,3.5
2026-02-08,00:00,2026-02-08 00:00:00,West,84,169,Clear,6.2
2026-02-08,01:00,2026-02-08 01:00:00,Central,109,279,Clear,4.8
2026-02-08,01:00,2026-02-08 01:00:00,North,92,179,Cloudy,6.2
2026-02-08,01:00,2026-02-08 01:00:00,South,104,207,Rain,9.1
2026-02-08,01:00,2026-02-08 01:00:00,East,68,149,Clear,5.8
2026-02-08,01:00,2026-02-08 01:00:00,West,68,168,Clear,7.3
2026-02-08,02:00,2026-02-08 02:00:00,Central,98,273,Clear,5.1
2026-02-08,02:00,2026-02-08 02:00:00,North,65,186,Clear,4.1
2026-02-08,02:00,2026-02-08 02:00:00,South,88,235,Cloudy,5.4
2026-02-08,02:00,2026-02-08 02:00:00,East,50,155,Cloudy,8.1
2026-02-08,02:00,2026-02-08 02:00:00,West,84,168,Cloudy,5.7
2026-02-08,03:00,2026-02-08 03:00:00,Central,102,255,Clear,6.0
2026-02-08,03:00,2026-02-08 03:00:00,North,74,194,Clear,4.0
2026-02-08,03:00,2026-02-08 03:00:00,South,89,236,Rain,6.7
2026-02-08,03:00,2026-02-08 03:00:00,East,47,138,Clear,6.7
2026-02-08,03:00,2026-02-08 03:00:00,West,76,180,Clear,5.6
2026-02-08,04:00,2026-02-08 04:00:00,Central,114,252,Rain,8.5
2026-02-08,04:00,2026-02-08 04:00:00,North,75,180,Clear,6.2
2026-02-08,04:00,2026-02-08 04:00:00,South,93,211,Clear,6.1
2026-02-08,04:00,2026-02-08 04:00:00,East,56,121,Cloudy,6.5
2026-02-08,04:00,2026-02-08 04:00:00,West,61,200,Clear,5.0
2026-02-08,05:00,2026-02-08 05:00:00,Central,110,278,Clear,4.4
2026-02-08,05:00,2026-02-08 05:00:00,North,78,179,Clear,7.4
2026-02-08,05:00,2026-02-08 05:00:00,South,100,202,Cloudy,7.7
2026-02-08,05:00,2026-02-08 05:00:00,East,55,148,Clear,4.4
2026-02-08,05:00,2026-02-08 05:00:00,West,70,175,Clear,3.9
2026-02-08,06:00,2026-02-08 06:00:00,Central,103,249,Cloudy,5.9
2026-02-08,06:00,2026-02-08 06:00:00,North,89,181,Rain,10.0
2026-02-08,06:00,2026-02-08 06:00:00,South,113,218,Heavy Rain,16.1
2026-02-08,06:00,2026-02-08 06:00:00,East,63,115,Clear,5.0
2026-02-08,06:00,2026-02-08 06:00:00,West,78,165,Rain,6.8
2026-02-08,07:00,2026-02-08 07:00:00,Central,227,216,Clear,4.9
2026-02-08,07:00,2026-02-08 07:00:00,North,181,167,Cloudy,5.5
2026-02-08,07:00,2026-02-08 07:00:00,South,226,181,Rain,11.8
2026-02-08,07:00,2026-02-08 07:00:00,East,153,130,Clear,9.5
2026-02-08,07:00,2026-02-08 07:00:00,West,162,155,Cloudy,8.9
2026-02-08,08:00,2026-02-08 08:00:00,Central,234,242,Clear,5.0
2026-02-08,08:00,2026-02-08 08:00:00,North,162,151,Clear,3.5
2026-02-08,08:00,2026-02-08 08:00:00,South,175,186,Clear,2.7
2026-02-08,08:00,2026-02-08 08:00:00,East,138,131,Clear,7.2
2026-02-08,08:00,2026-02-08 08:00:00,West,140,145,Clear,5.8
2026-02-08,09:00,2026-02-08 09:00:00,Central,257,206,Clear,4.8
2026-02-08,09:00,2026-02-08 09:00:00,North,186,167,Rain,9.2
2026-02-08,09:00,2026-02-08 09:00:00,South,194,190,Clear,3.4
2026-02-08,09:00,2026-02-08 09:00:00,East,155,107,Clear,7.1
2026-02-08,09:00,2026-02-08 09:00:00,West,164,142,Clear,6.5
2026-02-08,10:00,2026-02-08 10:00:00,Central,189,242,Clear,2.0
2026-02-08,10:00,2026-02-08 10:00:00,North,152,189,Clear,4.1
2026-02-08,10:00,2026-02-08 10:00:00,South,181,225,Rain,6.8
2026-02-08,10:00,2026-02-08 10:00:00,East,113,141,Cloudy,7.4
2026-02-08,10:00,2026-02-08 10:00:00,West,119,163,Clear,3.3
2026-02-08,11:00,2026-02-08 11:00:00,Central,200,267,Rain,7.5
2026-02-08,11:00,2026-02-08 11:00:00,North,151,179,Rain,9.6
2026-02-08,11:00,2026-02-08 11:00:00,South,149,228,Cloudy,6.5
2026-02-08,11:00,2026-02-08 11:00:00,East,116,140,Rain,8.0
2026-02-08,11:00,2026-02-08 11:00:00,West,123,168,Clear,6.9
2026-02-08,12:00,2026-02-08 12:00:00,Central,189,267,Clear,3.3
2026-02-08,12:00,2026-02-08 12:00:00,North,130,190,Clear,7.7
2026-02-08,12:00,2026-02-08 12:00:00,South,149,229,Cloudy,9.3
2026-02-08,12:00,2026-02-08 12:00:00,East,123,147,Rain,10.1
2026-02-08,12:00,2026-02-08 12:00:00,West,133,150,Clear,6.4
2026-02-08,13:00,2026-02-08 13:00:00,Central,178,266,Clear,5.5
2026-02-08,13:00,2026-02-08 13:00:00,North,154,190,Rain,7.7
2026-02-08,13:00,2026-02-08 13:00:00,South,166,200,Rain,9.0
2026-02-08,13:00,2026-02-08 13:00:00,East,104,137,Clear,3.6
2026-02-08,13:00,2026-02-08 13:00:00,West,145,185,Rain,8.0
2026-02-08,14:00,2026-02-08 14:00:00,Central,171,279,Clear,6.5
2026-02-08,14:00,2026-02-08 14:00:00,North,123,185,Clear,5.2
2026-02-08,14:00,2026-02-08 14:00:00,South,137,217,Clear,5.5
2026-02-08,14:00,2026-02-08 14:00:00,East,100,139,Clear,7.5
2026-02-08,14:00,2026-02-08 14:00:00,West,123,157,Cloudy,7.6
2026-02-08,15:00,2026-02-08 15:00:00,Central,213,263,Cloudy,9.6
2026-02-08,15:00,2026-02-08 15:00:00,North,124,170,Clear,4.6
2026-02-08,15:00,2026-02-08 15:00:00,South,157,238,Clear,4.2
2026-02-08,15:00,2026-02-08 15:00:00,East,87,140,Clear,4.4
2026-02-08,15:00,2026-02-08 15:00:00,West,141,169,Rain,9.4
2026-02-08,16:00,2026-02-08 16:00:00,Central,193,241,Clear,6.2
2026-02-08,16:00,2026-02-08 16:00:00,North,138,174,Clear,5.3
2026-02-08,16:00,2026-02-08 16:00:00,South,162,214,Rain,9.0
2026-02-08,16:00,2026-02-08 16:00:00,East,123,149,Rain,9.5
2026-02-08,16:00,2026-02-08 16:00:00,West,125,170,Clear,4.9
2026-02-08,17:00,2026-02-08 17:00:00,Central,304,216,Clear,9.0
2026-02-08,17:00,2026-02-08 17:00:00,North,152,174,Cloudy,6.0
2026-02-08,17:00,2026-02-08 17:00:00,South,210,182,Clear,6.9
2026-02-08,17:00,2026-02-08 17:00:00,East,158,116,Clear,6.2
2026-02-08,17:00,2026-02-08 17:00:00,West,175,157,Clear,9.0
2026-02-08,18:00,2026-02-08 18:00:00,Central,315,225,Clear,10.8
2026-02-08,18:00,2026-02-08 18:00:00,North,202,164,Clear,11.2
2026-02-08,18:00,2026-02-08 18:00:00,South,235,188,Clear,7.8
2026-02-08,18:00,2026-02-08 18:00:00,East,156,100,Cloudy,9.1
2026-02-08,18:00,2026-02-08 18:00:00,West,184,149,Clear,6.7
2026-02-08,19:00,2026-02-08 19:00:00,Central,326,232,Rain,13.6
2026-02-08,19:00,2026-02-08 19:00:00,North,183,154,Cloudy,8.2
2026-02-08,19:00,2026-02-08 19:00:00,South,236,188,Clear,6.3
2026-02-08,19:00,2026-02-08 19:00:00,East,192,135,Heavy Rain,15.4
2026-02-08,19:00,2026-02-08 19:00:00,West,197,154,Rain,13.5
2026-02-08,20:00,2026-02-08 20:00:00,Central,288,229,Clear,8.4
2026-02-08,20:00,2026-02-08 20:00:00,North,237,150,Rain,15.4
2026-02-08,20:00,2026-02-08 20:00:00,South,300,184,Heavy Rain,22.6
2026-02-08,20:00,2026-02-08 20:00:00,East,186,127,Cloudy,10.8
2026-02-08,20:00,2026-02-08 20:00:00,West,201,140,Rain,15.1
2026-02-08,21:00,2026-02-08 21:00:00,Central,97,251,Clear,7.4
2026-02-08,21:00,2026-02-08 21:00:00,North,84,181,Rain,9.8
2026-02-08,21:00,2026-02-08 21:00:00,South,88,199,Cloudy,7.5
2026-02-08,21:00,2026-02-08 21:00:00,East,62,164,Rain,10.1
2026-02-08,21:00,2026-02-08 21:00:00,West,93,173,Heavy Rain,15.5
2026-02-08,22:00,2026-02-08 22:00:00,Central,101,257,Clear,4.5
2026-02-08,22:00,2026-02-08 22:00:00,North,81,198,Cloudy,7.0
2026-02-08,22:00,2026-02-08 22:00:00,South,80,191,Clear,4.9
2026-02-08,22:00,2026-02-08 22:00:00,East,76,159,Rain,8.1
2026-02-08,22:00,2026-02-08 22:00:00,West,67,193,Clear,4.5
2026-02-08,23:00,2026-02-08 23:00:00,Central,99,260,Clear,5.2
2026-02-08,23:00,2026-02-08 23:00:00,North,82,200,Cloudy,5.0
2026-02-08,23:00,2026-02-08 23:00:00,South,91,215,Cloudy,6.9
2026-02-08,23:00,2026-02-08 23:00:00,East,52,160,Cloudy,6.8
2026-02-08,23:00,2026-02-08 23:00:00,West,71,171,Clear,5.6
2026-02-09,00:00,2026-02-09 00:00:00,Central,129,266,Clear,8.0
2026-02-09,00:00,2026-02-09 00:00:00,North,83,174,Clear,2.1
2026-02-09,00:00,2026-02-09 00:00:00,South,117,213,Cloudy,4.5
2026-02-09,00:00,2026-02-09 00:00:00,East,86,148,Clear,7.0
2026-02-09,00:00,2026-02-09 00:00:00,West,100,196,Rain,6.7
2026-02-09,01:00,2026-02-09 01:00:00,Central,160,286,Heavy Rain,15.8
2026-02-09,01:00,2026-02-09 01:00:00,North,79,169,Clear,4.6
2026-02-09,01:00,2026-02-09 01:00:00,South,118,230,Clear,5.7
2026-02-09,01:00,2026-02-09 01:00:00,East,73,163,Clear,3.2
2026-02-09,01:00,2026-02-09 01:00:00,West,93,177,Clear,5.0
2026-02-09,02:00,2026-02-09 02:00:00,Central,126,244,Clear,5.9
2026-02-09,02:00,2026-02-09 02:00:00,North,98,195,Cloudy,4.9
2026-02-09,02:00,2026-02-09 02:00:00,South,106,196,Cloudy,7.4
2026-02-09,02:00,2026-02-09 02:00:00,East,76,126,Clear,5.0
2026-02-09,02:00,2026-02-09 02:00:00,West,100,163,Rain,7.8
2026-02-09,03:00,2026-02-09 03:00:00,Central,148,258,Heavy Rain,14.7
2026-02-09,03:00,2026-02-09 03:00:00,North,107,185,Clear,6.8
2026-02-09,03:00,2026-02-09 03:00:00,South,94,217,Clear,5.5
2026-02-09,03:00,2026-02-09 03:00:00,East,89,152,Heavy Rain,17.2
2026-02-09,03:00,2026-02-09 03:00:00,West,79,166,Clear,4.5
2026-02-09,04:00,2026-02-09 04:00:00,Central,113,265,Clear,6.0
2026-02-09,04:00,2026-02-09 04:00:00,North,79,184,Clear,3.9
2026-02-09,04:00,2026-02-09 04:00:00,South,106,221,Clear,3.9
2026-02-09,04:00,2026-02-09 04:00:00,East,67,145,Clear,5.5
2026-02-09,04:00,2026-02-09 04:00:00,West,93,180,Cloudy,7.0
2026-02-09,05:00,2026-02-09 05:00:00,Central,137,256,Rain,7.5
2026-02-09,05:00,2026-02-09 05:00:00,North,109,195,Heavy Rain,12.0
2026-02-09,05:00,2026-02-09 05:00:00,South,113,197,Clear,3.7
2026-02-09,05:00,2026-02-09 05:00:00,East,75,149,Cloudy,6.5
2026-02-09,05:00,2026-02-09 05:00:00,West,81,185,Clear,4.8
2026-02-09,06:00,2026-02-09 06:00:00,Central,122,257,Clear,7.4
2026-02-09,06:00,2026-02-09 06:00:00,North,114,189,Heavy Rain,15.4
2026-02-09,06:00,2026-02-09 06:00:00,South,104,222,Cloudy,7.5
2026-02-09,06:00,2026-02-09 06:00:00,East,98,138,Heavy Rain,17.0
2026-02-09,06:00,2026-02-09 06:00:00,West,77,168,Cloudy,4.8
2026-02-09,07:00,2026-02-09 07:00:00,Central,289,213,Clear,7.9
2026-02-09,07:00,2026-02-09 07:00:00,North,237,136,Clear,12.5
2026-02-09,07:00,2026-02-09 07:00:00,South,291,192,Clear,11.3
2026-02-09,07:00,2026-02-09 07:00:00,East,166,118,Clear,7.5
2026-02-09,07:00,2026-02-09 07:00:00,West,187,131,Clear,7.8
2026-02-09,08:00,2026-02-09 08:00:00,Central,316,218,Cloudy,12.0
2026-02-09,08:00,2026-02-09 08:00:00,North,228,170,Clear,10.6
2026-02-09,08:00,2026-02-09 08:00:00,South,266,179,Clear,8.9
2026-02-09,08:00,2026-02-09 08:00:00,East,151,125,Clear,6.6
2026-02-09,08:00,2026-02-09 08:00:00,West,252,158,Rain,16.2
2026-02-09,09:00,2026-02-09 09:00:00,Central,371,224,Rain,18.1
2026-02-09,09:00,2026-02-09 09:00:00,North,215,154,Clear,5.9
2026-02-09,09:00,2026-02-09 09:00:00,South,209,179,Clear,7.7
2026-02-09,09:00,2026-02-09 09:00:00,East,195,135,Rain,14.6
2026-02-09,09:00,2026-02-09 09:00:00,West,205,140,Cloudy,9.1
2026-02-09,10:00,2026-02-09 10:00:00,Central,214,253,Clear,6.2
2026-02-09,10:00,2026-02-09 10:00:00,North,182,190,Heavy Rain,15.3
2026-02-09,10:00,2026-02-09 10:00:00,South,198,232,Rain,10.3
2026-02-09,10:00,2026-02-09 10:00:00,East,136,143,Rain,9.0
2026-02-09,10:00,2026-02-09 10:00:00,West,170,191,Rain,9.8
2026-02-09,11:00,2026-02-09 11:00:00,Central,225,240,Clear,5.0
2026-02-09,11:00,2026-02-09 11:00:00,North,153,201,Clear,2.0
2026-02-09,11:00,2026-02-09 11:00:00,South,159,199,Cloudy,5.9
2026-02-09,11:00,2026-02-09 11:00:00,East,130,165,Clear,4.0
2026-02-09,11:00,2026-02-09 11:00:00,West,198,187,Heavy Rain,16.2
2026-02-09,12:00,2026-02-09 12:00:00,Central,235,271,Clear,2.6
2026-02-09,12:00,2026-02-09 12:00:00,North,143,187,Cloudy,5.4
2026-02-09,12:00,2026-02-09 12:00:00,South,188,201,Clear,5.5
2026-02-09,12:00,2026-02-09 12:00:00,East,151,141,Rain,10.3
2026-02-09,12:00,2026-02-09 12:00:00,West,165,159,Rain,11.9
2026-02-09,13:00,2026-02-09 13:00:00,Central,229,272,Clear,2.7
2026-02-09,13:00,2026-02-09 13:00:00,North,163,199,Clear,4.2
2026-02-09,13:00,2026-02-09 13:00:00,South,180,198,Cloudy,5.7
2026-02-09,13:00,2026-02-09 13:00:00,East,117,141,Clear,7.3
2026-02-09,13:00,2026-02-09 13:00:00,West,155,173,Cloudy,6.2
2026-02-09,14:00,2026-02-09 14:00:00,Central,247,274,Clear,6.6
2026-02-09,14:00,2026-02-09 14:00:00,North,171,188,Cloudy,5.1
2026-02-09,14:00,2026-02-09 14:00:00,South,188,237,Cloudy,6.8
2026-02-09,14:00,2026-02-09 14:00:00,East,135,157,Clear,6.5
2026-02-09,14:00,2026-02-09 14:00:00,West,174,164,Rain,11.1
2026-02-09,15:00,2026-02-09 15:00:00,Central,208,248,Clear,6.5
2026-02-09,15:00,2026-02-09 15:00:00,North,146,188,Clear,5.9
2026-02-09,15:00,2026-02-09 15:00:00,South,238,222,Heavy Rain,15.0
2026-02-09,15:00,2026-02-09 15:00:00,East,124,148,Clear,4.8
2026-02-09,15:00,2026-02-09 15:00:00,West,139,169,Clear,7.1
2026-02-09,16:00,2026-02-09 16:00:00,Central,233,263,Cloudy,5.8
2026-02-09,16:00,2026-02-09 16:00:00,North,168,182,Cloudy,5.4
2026-02-09,16:00,2026-02-09 16:00:00,South,164,210,Clear,8.2
2026-02-09,16:00,2026-02-09 16:00:00,East,122,139,Clear,5.3
2026-02-09,16:00,2026-02-09 16:00:00,West,171,182,Rain,8.6
2026-02-09,17:00,2026-02-09 17:00:00,Central,354,233,Clear,9.0
2026-02-09,17:00,2026-02-09 17:00:00,North,220,174,Clear,8.1
2026-02-09,17:00,2026-02-09 17:00:00,South,303,193,Clear,10.4
2026-02-09,17:00,2026-02-09 17:00:00,East,223,130,Clear,8.1
2026-02-09,17:00,2026-02-09 17:00:00,West,215,140,Clear,7.7
2026-02-09,18:00,2026-02-09 18:00:00,Central,320,209,Clear,11.2
2026-02-09,18:00,2026-02-09 18:00:00,North,291,162,Rain,17.8
2026-02-09,18:00,2026-02-09 18:00:00,South,303,154,Clear,15.6
2026-02-09,18:00,2026-02-09 18:00:00,East,264,116,Heavy Rain,24.4
2026-02-09,18:00,2026-02-09 18:00:00,West,253,159,Cloudy,10.2
2026-02-09,19:00,2026-02-09 19:00:00,Central,368,238,Clear,11.6
2026-02-09,19:00,2026-02-09 19:00:00,North,239,147,Clear,10.6
2026-02-09,19:00,2026-02-09 19:00:00,South,295,165,Clear,12.3
2026-02-09,19:00,2026-02-09 19:00:00,East,218,125,Clear,9.7
2026-02-09,19:00,2026-02-09 19:00:00,West,255,157,Rain,14.2
2026-02-09,20:00,2026-02-09 20:00:00,Central,391,226,Heavy Rain,23.3
2026-02-09,20:00,2026-02-09 20:00:00,North,252,153,Clear,12.6
2026-02-09,20:00,2026-02-09 20:00:00,South,310,192,Clear,10.9
2026-02-09,20:00,2026-02-09 20:00:00,East,184,140,Clear,6.5
2026-02-09,20:00,2026-02-09 20:00:00,West,232,143,Cloudy,9.8
2026-02-09,21:00,2026-02-09 21:00:00,Central,122,263,Clear,4.7
